2025-12-16 00:50:33.082 [BettingWindow-1] INFO  com.mouse.bet.window.SportyWindow - the polled task is null for SPORTY_BET
2025-12-16 00:50:33.833 [BettingWindow-1] INFO  com.mouse.bet.window.SportyWindow - 📊 Ready to poll task for betting | Bookmaker: SPORTY_BET
2025-12-16 00:50:33.833 [BettingWindow-1] INFO  com.mouse.bet.window.SportyWindow - task polled by SPORTY_BET
2025-12-16 00:50:33.833 [BettingWindow-1] INFO  com.mouse.bet.window.SportyWindow - the polled task is null for SPORTY_BET
2025-12-16 00:50:34.648 [BettingWindow-1] INFO  com.mouse.bet.window.SportyWindow - 📊 Ready to poll task for betting | Bookmaker: SPORTY_BET
2025-12-16 00:50:34.648 [BettingWindow-1] INFO  com.mouse.bet.window.SportyWindow - task polled by SPORTY_BET
2025-12-16 00:50:34.648 [BettingWindow-1] INFO  com.mouse.bet.window.SportyWindow - the polled task is null for SPORTY_BET
2025-12-16 00:50:35.398 [BettingWindow-1] INFO  com.mouse.bet.window.SportyWindow - 📊 Ready to poll task for betting | Bookmaker: SPORTY_BET
2025-12-16 00:50:35.398 [BettingWindow-1] INFO  com.mouse.bet.window.SportyWindow - task polled by SPORTY_BET
2025-12-16 00:50:35.398 [BettingWindow-1] INFO  com.mouse.bet.window.SportyWindow - the polled task is null for SPORTY_BET
2025-12-16 00:50:36.066 [BettingWindow-1] INFO  com.mouse.bet.window.SportyWindow - 📊 Ready to poll task for betting | Bookmaker: SPORTY_BET
2025-12-16 00:50:36.066 [BettingWindow-1] INFO  com.mouse.bet.window.SportyWindow - task polled by SPORTY_BET
2025-12-16 00:50:36.067 [BettingWindow-1] INFO  com.mouse.bet.window.SportyWindow - the polled task is null for SPORTY_BET
2025-12-16 00:50:36.807 [BettingWindow-1] INFO  com.mouse.bet.window.SportyWindow - 📊 Ready to poll task for betting | Bookmaker: SPORTY_BET
2025-12-16 00:50:36.807 [BettingWindow-1] INFO  com.mouse.bet.window.SportyWindow - task polled by SPORTY_BET
2025-12-16 00:50:36.807 [BettingWindow-1] INFO  com.mouse.bet.window.SportyWindow - the polled task is null for SPORTY_BET
2025-12-16 00:50:37.770 [BettingWindow-1] INFO  com.mouse.bet.window.SportyWindow - 📊 Ready to poll task for betting | Bookmaker: SPORTY_BET
2025-12-16 00:50:37.770 [BettingWindow-1] INFO  com.mouse.bet.window.SportyWindow - task polled by SPORTY_BET
2025-12-16 00:50:37.770 [BettingWindow-1] INFO  com.mouse.bet.window.SportyWindow - the polled task is null for SPORTY_BET
2025-12-16 00:50:38.757 [BettingWindow-1] INFO  com.mouse.bet.window.SportyWindow - 📊 Ready to poll task for betting | Bookmaker: SPORTY_BET
2025-12-16 00:50:38.757 [BettingWindow-1] INFO  com.mouse.bet.window.SportyWindow - task polled by SPORTY_BET
2025-12-16 00:50:38.757 [BettingWindow-1] INFO  com.mouse.bet.window.SportyWindow - the polled task is null for SPORTY_BET
2025-12-16 00:50:39.636 [BettingWindow-1] INFO  com.mouse.bet.window.SportyWindow - 📊 Ready to poll task for betting | Bookmaker: SPORTY_BET
2025-12-16 00:50:39.636 [BettingWindow-1] INFO  com.mouse.bet.window.SportyWindow - task polled by SPORTY_BET
2025-12-16 00:50:39.637 [BettingWindow-1] INFO  com.mouse.bet.window.SportyWindow - the polled task is null for SPORTY_BET
2025-12-16 00:50:40.176 [BettingWindow-1] INFO  com.mouse.bet.window.SportyWindow - 📊 Ready to poll task for betting | Bookmaker: SPORTY_BET
2025-12-16 00:50:40.176 [BettingWindow-1] INFO  com.mouse.bet.window.SportyWindow - task polled by SPORTY_BET
2025-12-16 00:50:40.176 [BettingWindow-1] INFO  com.mouse.bet.window.SportyWindow - the polled task is null for SPORTY_BET
2025-12-16 00:50:41.143 [BettingWindow-1] INFO  com.mouse.bet.window.SportyWindow - 📊 Ready to poll task for betting | Bookmaker: SPORTY_BET
2025-12-16 00:50:41.143 [BettingWindow-1] INFO  com.mouse.bet.window.SportyWindow - task polled by SPORTY_BET
2025-12-16 00:50:41.143 [BettingWindow-1] INFO  com.mouse.bet.window.SportyWindow - the polled task is null for SPORTY_BET
2025-12-16 00:50:41.709 [BettingWindow-1] INFO  com.mouse.bet.window.SportyWindow - 📊 Ready to poll task for betting | Bookmaker: SPORTY_BET
2025-12-16 00:50:41.709 [BettingWindow-1] INFO  com.mouse.bet.window.SportyWindow - task polled by SPORTY_BET
2025-12-16 00:50:41.709 [BettingWindow-1] INFO  com.mouse.bet.window.SportyWindow - the polled task is null for SPORTY_BET
2025-12-16 00:50:42.483 [BettingWindow-1] INFO  com.mouse.bet.window.SportyWindow - 📊 Ready to poll task for betting | Bookmaker: SPORTY_BET
2025-12-16 00:50:42.483 [BettingWindow-1] INFO  com.mouse.bet.window.SportyWindow - task polled by SPORTY_BET
2025-12-16 00:50:42.483 [BettingWindow-1] INFO  com.mouse.bet.window.SportyWindow - the polled task is null for SPORTY_BET
2025-12-16 00:50:43.019 [BettingWindow-1] INFO  com.mouse.bet.window.SportyWindow - 📊 Ready to poll task for betting | Bookmaker: SPORTY_BET
2025-12-16 00:50:43.019 [BettingWindow-1] INFO  com.mouse.bet.window.SportyWindow - task polled by SPORTY_BET
2025-12-16 00:50:43.019 [BettingWindow-1] INFO  com.mouse.bet.window.SportyWindow - the polled task is null for SPORTY_BET
2025-12-16 00:50:44.015 [BettingWindow-1] INFO  com.mouse.bet.window.SportyWindow - 📊 Ready to poll task for betting | Bookmaker: SPORTY_BET
2025-12-16 00:50:44.015 [BettingWindow-1] INFO  com.mouse.bet.window.SportyWindow - task polled by SPORTY_BET
2025-12-16 00:50:44.015 [BettingWindow-1] INFO  com.mouse.bet.window.SportyWindow - the polled task is null for SPORTY_BET
2025-12-16 00:50:44.752 [BettingWindow-1] INFO  com.mouse.bet.window.SportyWindow - 📊 Ready to poll task for betting | Bookmaker: SPORTY_BET
2025-12-16 00:50:44.752 [BettingWindow-1] INFO  com.mouse.bet.window.SportyWindow - task polled by SPORTY_BET
2025-12-16 00:50:44.752 [BettingWindow-1] INFO  com.mouse.bet.window.SportyWindow - the polled task is null for SPORTY_BET
2025-12-16 00:50:45.466 [BettingWindow-1] INFO  com.mouse.bet.window.SportyWindow - 📊 Ready to poll task for betting | Bookmaker: SPORTY_BET
2025-12-16 00:50:45.466 [BettingWindow-1] INFO  com.mouse.bet.window.SportyWindow - task polled by SPORTY_BET
2025-12-16 00:50:45.466 [BettingWindow-1] INFO  com.mouse.bet.window.SportyWindow - the polled task is null for SPORTY_BET
2025-12-16 00:50:46.187 [BettingWindow-1] INFO  com.mouse.bet.window.SportyWindow - 📊 Ready to poll task for betting | Bookmaker: SPORTY_BET
2025-12-16 00:50:46.187 [BettingWindow-1] INFO  com.mouse.bet.window.SportyWindow - task polled by SPORTY_BET
2025-12-16 00:50:46.187 [BettingWindow-1] INFO  com.mouse.bet.window.SportyWindow - the polled task is null for SPORTY_BET
2025-12-16 00:50:46.939 [BettingWindow-1] INFO  com.mouse.bet.window.SportyWindow - 📊 Ready to poll task for betting | Bookmaker: SPORTY_BET
2025-12-16 00:50:46.939 [BettingWindow-1] INFO  com.mouse.bet.window.SportyWindow - task polled by SPORTY_BET
2025-12-16 00:50:46.939 [BettingWindow-1] INFO  com.mouse.bet.window.SportyWindow - the polled task is null for SPORTY_BET
2025-12-16 00:50:47.865 [BettingWindow-1] INFO  com.mouse.bet.window.SportyWindow - 📊 Ready to poll task for betting | Bookmaker: SPORTY_BET
2025-12-16 00:50:47.865 [BettingWindow-1] INFO  com.mouse.bet.window.SportyWindow - task polled by SPORTY_BET
2025-12-16 00:50:47.865 [BettingWindow-1] INFO  com.mouse.bet.window.SportyWindow - the polled task is null for SPORTY_BET
2025-12-16 00:50:48.737 [BettingWindow-1] INFO  com.mouse.bet.window.SportyWindow - 📊 Ready to poll task for betting | Bookmaker: SPORTY_BET
2025-12-16 00:50:48.737 [BettingWindow-1] INFO  com.mouse.bet.window.SportyWindow - task polled by SPORTY_BET
2025-12-16 00:50:48.737 [BettingWindow-1] INFO  com.mouse.bet.window.SportyWindow - the polled task is null for SPORTY_BET
2025-12-16 00:50:49.283 [BettingWindow-1] INFO  com.mouse.bet.window.SportyWindow - 📊 Ready to poll task for betting | Bookmaker: SPORTY_BET
2025-12-16 00:50:49.283 [BettingWindow-1] INFO  com.mouse.bet.window.SportyWindow - task polled by SPORTY_BET
2025-12-16 00:50:49.283 [BettingWindow-1] INFO  com.mouse.bet.window.SportyWindow - the polled task is null for SPORTY_BET
2025-12-16 00:50:50.204 [BettingWindow-1] INFO  com.mouse.bet.window.SportyWindow - 📊 Ready to poll task for betting | Bookmaker: SPORTY_BET
2025-12-16 00:50:50.206 [BettingWindow-1] INFO  com.mouse.bet.window.SportyWindow - task polled by SPORTY_BET
2025-12-16 00:50:50.206 [BettingWindow-1] INFO  com.mouse.bet.window.SportyWindow - the polled task is null for SPORTY_BET
2025-12-16 00:50:51.035 [BettingWindow-1] INFO  com.mouse.bet.window.SportyWindow - 📊 Ready to poll task for betting | Bookmaker: SPORTY_BET
2025-12-16 00:50:51.035 [BettingWindow-1] INFO  com.mouse.bet.window.SportyWindow - task polled by SPORTY_BET
2025-12-16 00:50:51.035 [BettingWindow-1] INFO  com.mouse.bet.window.SportyWindow - the polled task is null for SPORTY_BET
2025-12-16 00:50:52.028 [BettingWindow-1] INFO  com.mouse.bet.window.SportyWindow - 📊 Ready to poll task for betting | Bookmaker: SPORTY_BET
2025-12-16 00:50:52.028 [BettingWindow-1] INFO  com.mouse.bet.window.SportyWindow - task polled by SPORTY_BET
2025-12-16 00:50:52.028 [BettingWindow-1] INFO  com.mouse.bet.window.SportyWindow - the polled task is null for SPORTY_BET
2025-12-16 00:50:53.018 [BettingWindow-1] INFO  com.mouse.bet.window.SportyWindow - 📊 Ready to poll task for betting | Bookmaker: SPORTY_BET
2025-12-16 00:50:53.018 [BettingWindow-1] INFO  com.mouse.bet.window.SportyWindow - task polled by SPORTY_BET
2025-12-16 00:50:53.018 [BettingWindow-1] INFO  com.mouse.bet.window.SportyWindow - the polled task is null for SPORTY_BET
2025-12-16 00:50:53.580 [BettingWindow-1] INFO  com.mouse.bet.window.SportyWindow - 📊 Ready to poll task for betting | Bookmaker: SPORTY_BET
2025-12-16 00:50:53.580 [BettingWindow-1] INFO  com.mouse.bet.window.SportyWindow - task polled by SPORTY_BET
2025-12-16 00:50:53.580 [BettingWindow-1] INFO  com.mouse.bet.window.SportyWindow - the polled task is null for SPORTY_BET
2025-12-16 00:50:54.129 [BettingWindow-1] INFO  com.mouse.bet.window.SportyWindow - 📊 Ready to poll task for betting | Bookmaker: SPORTY_BET
2025-12-16 00:50:54.129 [BettingWindow-1] INFO  com.mouse.bet.window.SportyWindow - task polled by SPORTY_BET
2025-12-16 00:50:54.129 [BettingWindow-1] INFO  com.mouse.bet.window.SportyWindow - the polled task is null for SPORTY_BET
2025-12-16 00:50:54.737 [BettingWindow-1] INFO  com.mouse.bet.window.SportyWindow - 📊 Ready to poll task for betting | Bookmaker: SPORTY_BET
2025-12-16 00:50:54.737 [BettingWindow-1] INFO  com.mouse.bet.window.SportyWindow - task polled by SPORTY_BET
2025-12-16 00:50:54.737 [BettingWindow-1] INFO  com.mouse.bet.window.SportyWindow - the polled task is null for SPORTY_BET
2025-12-16 00:50:55.441 [BettingWindow-1] INFO  com.mouse.bet.window.SportyWindow - 📊 Ready to poll task for betting | Bookmaker: SPORTY_BET
2025-12-16 00:50:55.441 [BettingWindow-1] INFO  com.mouse.bet.window.SportyWindow - task polled by SPORTY_BET
2025-12-16 00:50:55.441 [BettingWindow-1] INFO  com.mouse.bet.window.SportyWindow - the polled task is null for SPORTY_BET
2025-12-16 00:50:56.289 [BettingWindow-1] INFO  com.mouse.bet.window.SportyWindow - 📊 Ready to poll task for betting | Bookmaker: SPORTY_BET
2025-12-16 00:50:56.289 [BettingWindow-1] INFO  com.mouse.bet.window.SportyWindow - task polled by SPORTY_BET
